SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,57 E Delaware Pl #2205,Chicago,IL,60611,1195000,3,2.5,The Bristol,1855,,2000,17,644,1434,Active,,,https://www.redfin.com/IL/Chicago/57-E-Delaware-Pl-60611/unit-2205/home/12770816,MRED as Distributed by MLS Grid,11918733,N,Y,41.8989536,-87.6261597
MLS Listing,,Single Family Residential,11022 S Avenue D,Chicago,IL,60617,219900,4,1.5,Fair Elms,1236,4373,1949,17,178,,Active,,,https://www.redfin.com/IL/Chicago/11022-S-Avenue-D-60617/home/13035043,MRED as Distributed by MLS Grid,11918719,N,Y,41.6947093,-87.5285158
MLS Listing,,Single Family Residential,8723 S Parnell Ave,Chicago,IL,60620,285000,4,2.5,CHI - Auburn Gresham,2654,4139,1925,17,107,,Active,,,https://www.redfin.com/IL/Chicago/8723-S-Parnell-Ave-60620/home/13109005,MRED as Distributed by MLS Grid,11918652,N,Y,41.7351856,-87.6372369
MLS Listing,,Condo/Co-op,158 W Huron St Unit 4C,Chicago,IL,60654,455000,2,2.0,CHI - Near North Side,,,1890,17,,476,Active,,,https://www.redfin.com/IL/Chicago/158-W-Huron-St-60654/unit-4C/home/14102170,MRED as Distributed by MLS Grid,11918705,N,Y,41.8948976,-87.6334947
MLS Listing,,Single Family Residential,8015 S Ridgeland Ave,Chicago,IL,60617,245000,5,2.0,CHI - South Chicago,2329,5431,1914,17,105,,Active,,,https://www.redfin.com/IL/Chicago/8015-S-Ridgeland-Ave-60617/home/13220800,MRED as Distributed by MLS Grid,11918662,N,Y,41.7492575,-87.5813514
MLS Listing,,Condo/Co-op,1363 W Hubbard St #1,Chicago,IL,60642,999000,3,2.5,CHI - West Town,,,2023,17,,200,Active,,,https://www.redfin.com/IL/Chicago/1363-W-Hubbard-St-60642/unit-1/home/188194083,MRED as Distributed by MLS Grid,11879624,N,Y,41.8896977,-87.6613719
MLS Listing,,Multi-Family (2-4 Unit),1520 S Kedvale Ave,Chicago,IL,60623,349900,5,2.0,Lawndale,,3125,1915,17,,,Active,,,https://www.redfin.com/IL/Chicago/1520-S-Kedvale-Ave-60623/home/13236599,MRED as Distributed by MLS Grid,11915710,N,Y,41.8599878,-87.7289013
MLS Listing,,Condo/Co-op,420 S Clinton St Unit 806A,Chicago,IL,60607,414900,2,2.0,Gotham Lofts,1300,,1892,17,319,705,Active,,,https://www.redfin.com/IL/Chicago/420-S-Clinton-St-60607/unit-806A/home/12751920,MRED as Distributed by MLS Grid,11918619,N,Y,41.8760473,-87.6412383
MLS Listing,,Single Family Residential,911 W Marquette Rd,Chicago,IL,60621,74900,4,2.0,CHI - Englewood,841,,1880,17,89,,Active,,,https://www.redfin.com/IL/Chicago/911-W-Marquette-Rd-60621/home/13931307,MRED as Distributed by MLS Grid,11918578,N,Y,41.772315,-87.6475612
MLS Listing,,Condo/Co-op,2200 N Natchez Ave Unit 1S,Chicago,IL,60707,220000,2,2.0,CHI - Belmont Cragin,1325,,2006,17,166,300,Active,,,https://www.redfin.com/IL/Chicago/2200-N-Natchez-Ave-60707/unit-1S/home/18930576,MRED as Distributed by MLS Grid,11917266,N,Y,41.9200874,-87.7880696
MLS Listing,,Condo/Co-op,616 W Fulton St #705,Chicago,IL,60661,550000,2,2.0,CHI - Near West Side,,,1881,17,,657,Active,,,https://www.redfin.com/IL/Chicago/616-W-Fulton-St-60661/unit-705/home/14101219,MRED as Distributed by MLS Grid,11918574,N,Y,41.887158,-87.643835
MLS Listing,,Condo/Co-op,6244 N Francisco Ave Unit 1BW,Chicago,IL,60659,169900,2,2.0,,900,,,17,189,321,Active,,,https://www.redfin.com/IL/Chicago/Undisclosed-address-60659/home/13519911,MRED as Distributed by MLS Grid,11914054,N,Y,41.9954243,-87.7023307
MLS Listing,,Multi-Family (5+ Unit),3920 W Grand Ave,Chicago,IL,60651,975000,13,7.0,CHI - Humboldt Park,,5804,1927,17,,,Active,,,https://www.redfin.com/IL/Chicago/3920-W-Grand-Ave-60651/home/13287325,MRED as Distributed by MLS Grid,11918475,N,Y,41.9057722,-87.7247961
MLS Listing,,Single Family Residential,6620 N Nokomis Ave,Lincolnwood,IL,60712,850000,3,2.5,Lincolnwood Towers,3936,11543,1955,17,216,,Active,,,https://www.redfin.com/IL/Lincolnwood/6620-N-Nokomis-Ave-60712/home/13590942,MRED as Distributed by MLS Grid,11918509,N,Y,42.0017064,-87.7570742
MLS Listing,,Multi-Family (2-4 Unit),8919 S Exchange Ave,Chicago,IL,60617,49900,5,2.0,CHI - South Chicago,,,1885,17,,,Active,,,https://www.redfin.com/IL/Chicago/8919-S-Exchange-Ave-60617/home/13042862,MRED as Distributed by MLS Grid,11918478,N,Y,41.7330661,-87.5524359
MLS Listing,,Multi-Family (2-4 Unit),5841 S Indiana Ave,Chicago,IL,60637,699000,12,4.0,CHI - Washington Park,,3920,1900,17,,,Active,,,https://www.redfin.com/IL/Chicago/5841-S-Indiana-Ave-60637/home/13943596,MRED as Distributed by MLS Grid,11918365,N,Y,41.7880617,-87.6202829
MLS Listing,,Condo/Co-op,740 W Fulton St #1103,Chicago,IL,60661,350000,1,1.0,CHI - Near West Side,,,2007,17,,556,Active,,,https://www.redfin.com/IL/Chicago/740-W-Fulton-St-60661/unit-1103/home/26814658,MRED as Distributed by MLS Grid,11918508,N,Y,41.8871795,-87.6472406
MLS Listing,,Multi-Family (2-4 Unit),1035 W Grace St,Chicago,IL,60613,1275000,10,7.0,CHI - Lake View,,2500,1895,17,,,Active,,,https://www.redfin.com/IL/Chicago/1035-W-Grace-St-60613/home/188192978,MRED as Distributed by MLS Grid,11915855,N,Y,41.9508673,-87.6558962
MLS Listing,,Single Family Residential,2115 N Marmora Ave,Chicago,IL,60639,265000,2,2.0,CHI - Belmont Cragin,3500,3500,,17,76,,Active,,,https://www.redfin.com/IL/Chicago/2115-N-Marmora-Ave-60639/home/13428556,MRED as Distributed by MLS Grid,11916196,N,Y,41.9184649,-87.7728585
MLS Listing,,Single Family Residential,3806 N Neva Ave,Chicago,IL,60634,459000,7,2.0,CHI - Dunning,2950,,1928,17,156,,Active,,,https://www.redfin.com/IL/Chicago/3806-N-Neva-Ave-60634/home/13470735,MRED as Distributed by MLS Grid,11918073,N,Y,41.9492236,-87.8062051
MLS Listing,,Condo/Co-op,4 E Elm St Unit 22S,Chicago,IL,60611,3500000,3,3.5,CHI - Near North Side,,,2016,17,,3921,Active,,,https://www.redfin.com/IL/Chicago/4-E-Elm-St-60611/unit-22S/home/171314675,MRED as Distributed by MLS Grid,11913700,N,Y,41.9034956,-87.6283579
MLS Listing,,Condo/Co-op,345 N Canal St #1008,Chicago,IL,60606,660000,2,2.0,CHI - Near West Side,1420,,1966,17,465,980,Active,,,https://www.redfin.com/IL/Chicago/345-N-Canal-St-60606/unit-1008/home/14101221,MRED as Distributed by MLS Grid,11918480,N,Y,41.8882344,-87.6396585
MLS Listing,,Single Family Residential,6626 S Ingleside Ave,Chicago,IL,60637,779900,5,3.5,CHI - Woodlawn,3000,6168,2023,17,260,,Active,,,https://www.redfin.com/IL/Chicago/6626-S-Ingleside-Ave-60637/home/21871817,MRED as Distributed by MLS Grid,11918444,N,Y,41.7741274,-87.6024914
MLS Listing,,Condo/Co-op,401 E Ontario St #1003,Chicago,IL,60611,294900,1,1.0,CHI - Near North Side,,,1990,17,,626,Active,,,https://www.redfin.com/IL/Chicago/401-E-Ontario-St-60611/unit-1003/home/12764854,MRED as Distributed by MLS Grid,11914722,N,Y,41.893211,-87.616401
MLS Listing,,Single Family Residential,4117 N Osceola Ave,Norridge,IL,60706,339900,3,2.0,Norridge,884,5375,1947,17,385,,Active,,,https://www.redfin.com/IL/Norridge/4117-N-Osceola-Ave-60706/home/13553203,MRED as Distributed by MLS Grid,11914705,N,Y,41.9550082,-87.8131179
MLS Listing,,Single Family Residential,8016 W Belmont Ave,Chicago,IL,60634,359925,5,2.0,CHI - Dunning,1070,3750,1953,17,336,,Active,,,https://www.redfin.com/IL/Chicago/8016-W-Belmont-Ave-60634/home/13545189,MRED as Distributed by MLS Grid,11918468,N,Y,41.9380016,-87.8270939
MLS Listing,,Condo/Co-op,1212 N Lake Shore Dr Unit 11AS,Chicago,IL,60610,949000,3,2.0,CHI - Near North Side,2150,,1970,17,441,1752,Active,,,https://www.redfin.com/IL/Chicago/1212-N-Lake-Shore-Dr-60610/unit-11AS/home/14123671,MRED as Distributed by MLS Grid,11918466,N,Y,41.9045194,-87.6253855
MLS Listing,,Single Family Residential,6104 W Fletcher St,Chicago,IL,60634,389999,3,1.0,CHI - Belmont Cragin,1010,4375,,17,386,,Active,,,https://www.redfin.com/IL/Chicago/6104-W-Fletcher-St-60634/home/13438108,MRED as Distributed by MLS Grid,11917533,N,Y,41.9377098,-87.77893
MLS Listing,,Condo/Co-op,330 S Michigan Ave #1710,Chicago,IL,60604,295000,2,2.0,CHI - Loop,1100,,1911,17,268,844,Active,,,https://www.redfin.com/IL/Chicago/330-S-Michigan-Ave-60604/unit-1710/home/12735157,MRED as Distributed by MLS Grid,11918448,N,Y,41.877479,-87.6245598
MLS Listing,,Condo/Co-op,1956 W Hood Ave Unit 1A,Chicago,IL,60660,95000,3,1.0,CHI - West Ridge,,,1951,17,,753,Active,,,https://www.redfin.com/IL/Chicago/1956-W-Hood-Ave-60660/unit-1A/home/188192382,MRED as Distributed by MLS Grid,11917552,N,Y,41.993633,-87.6796156
MLS Listing,,Single Family Residential,2830 N Mcvicker Ave,Chicago,IL,60634,228800,2,1.0,CHI - Belmont Cragin,725,3720,1922,17,316,,Active,,,https://www.redfin.com/IL/Chicago/2830-N-McVicker-Ave-60634/home/13439198,MRED as Distributed by MLS Grid,11918346,N,Y,41.9320682,-87.7774744
MLS Listing,,Condo/Co-op,2921 S Michigan Ave #202,Chicago,IL,60616,135000,1,1.0,CHI - Douglas,750,,1969,17,180,520,Active,,,https://www.redfin.com/IL/Chicago/2921-S-Michigan-Ave-60616/unit-202/home/12564948,MRED as Distributed by MLS Grid,11918007,N,Y,41.8413856,-87.6230301
MLS Listing,,Single Family Residential,3648 N Linder Ave,Chicago,IL,60641,379000,5,2.5,CHI - Portage Park,1524,,1925,17,249,,Active,,,https://www.redfin.com/IL/Chicago/3648-N-Linder-Ave-60641/home/13463366,MRED as Distributed by MLS Grid,11915531,N,Y,41.9473013,-87.7646289
MLS Listing,,Single Family Residential,3301 N Normandy Ave,Chicago,IL,60634,494700,4,3.0,CHI - Dunning,2668,4356,1986,17,185,,Active,,,https://www.redfin.com/IL/Chicago/3301-N-Normandy-Ave-60634/home/13467530,MRED as Distributed by MLS Grid,11918336,N,Y,41.9401744,-87.7929974
MLS Listing,,Condo/Co-op,57 E Delaware Pl #2806,Chicago,IL,60611,625000,2,2.0,The Bristol,1500,,2000,17,417,1222,Active,,,https://www.redfin.com/IL/Chicago/57-E-Delaware-Pl-60611/unit-2806/home/12769699,MRED as Distributed by MLS Grid,11918329,N,Y,41.8989536,-87.6261597
MLS Listing,,Multi-Family (2-4 Unit),6142 S Aberdeen St,Chicago,IL,60621,359998,7,3.0,CHI - Englewood,,3049,1895,17,,,Active,,,https://www.redfin.com/IL/Chicago/6142-S-Aberdeen-St-60621/home/13939398,MRED as Distributed by MLS Grid,11918330,N,Y,41.782007,-87.652486
MLS Listing,,Single Family Residential,4449 N Springfield Ave,Chicago,IL,60625,539900,4,2.5,CHI - Albany Park,,,,17,,,Active,,,https://www.redfin.com/IL/Chicago/4449-N-Springfield-Ave-60625/home/13486505,MRED as Distributed by MLS Grid,11910930,N,Y,41.9624414,-87.7251692
MLS Listing,,Condo/Co-op,6333 S Kimbark Ave Unit 2E,Chicago,IL,60637,195000,2,2.0,CHI - Woodlawn,1100,,1912,17,177,267,Active,,,https://www.redfin.com/IL/Chicago/6333-S-Kimbark-Ave-60637/unit-2E/home/12619982,MRED as Distributed by MLS Grid,11906470,N,Y,41.7795959,-87.5941666
MLS Listing,,Single Family Residential,8436 S Rhodes Ave,Chicago,IL,60619,294999,4,3.0,CHI - Chatham,2200,6921,1920,17,134,,Active,,,https://www.redfin.com/IL/Chicago/8436-S-Rhodes-Ave-60619/home/13223272,MRED as Distributed by MLS Grid,11918291,N,Y,41.7409233,-87.611769
MLS Listing,,Single Family Residential,2501 E 97th St,Chicago,IL,60617,153000,3,1.0,CHI - South Deering,965,,1947,17,159,,Active,,,https://www.redfin.com/IL/Chicago/2501-E-97th-St-60617/home/13040056,MRED as Distributed by MLS Grid,11918304,N,Y,41.7187832,-87.5632421
MLS Listing,,Condo/Co-op,600 N Dearborn St #1010,Chicago,IL,60654,269900,1,1.0,CHI - Near North Side,,,2001,17,,490,Active,,,https://www.redfin.com/IL/Chicago/600-N-Dearborn-St-60654/unit-1010/home/12695688,MRED as Distributed by MLS Grid,11918302,N,Y,41.8926974,-87.6301704
MLS Listing,,Townhouse,3801 N Milwaukee Ave Unit E,Chicago,IL,60641,530000,3,2.5,Old Irving Village,,,2001,17,,311,Active,,,https://www.redfin.com/IL/Chicago/3801-N-Milwaukee-Ave-60641/unit-E/home/178675384,MRED as Distributed by MLS Grid,11907227,N,Y,41.9501248,-87.7413085
MLS Listing,,Condo/Co-op,744 N Clark St #301,Chicago,IL,60654,550000,3,2.0,CHI - Near North Side,1425,,2004,17,386,803,Active,,,https://www.redfin.com/IL/Chicago/744-N-Clark-St-60654/unit-301/home/12681605,MRED as Distributed by MLS Grid,11918263,N,Y,41.8961967,-87.6315566
MLS Listing,,Vacant Land,2711 W Wilcox St,Chicago,IL,60612,99000,,,CHI - East Garfield Park,,3125,,17,,,Active,,,https://www.redfin.com/IL/Chicago/2711-W-Wilcox-St-60612/home/13258372,MRED as Distributed by MLS Grid,11918241,N,Y,41.87908,-87.6943029
MLS Listing,,Single Family Residential,10207 S Charles St,Chicago,IL,60643,374900,4,3.5,CHI - Beverly,2400,5200,2007,17,156,,Active,,,https://www.redfin.com/IL/Chicago/10207-S-Charles-St-60643/home/26833105,MRED as Distributed by MLS Grid,11918268,N,Y,41.708831,-87.6590956
MLS Listing,,Condo/Co-op,2075 N Oakley Ave #1,Chicago,IL,60647,750000,3,3.0,CHI - Logan Square,2600,,1923,17,288,312,Active,,,https://www.redfin.com/IL/Chicago/2075-N-Oakley-Ave-60647/unit-1/home/12771621,MRED as Distributed by MLS Grid,11912165,N,Y,41.9197792,-87.6847956
MLS Listing,,Condo/Co-op,100 E Walton St Unit 26B,Chicago,IL,60611,295000,1,1.0,CHI - Near North Side,,,1972,17,,878,Active,,,https://www.redfin.com/IL/Chicago/100-E-Walton-St-60611/unit-26B/home/14122280,MRED as Distributed by MLS Grid,11873763,N,Y,41.9001147,-87.6250997
MLS Listing,,Single Family Residential,8245 S Wolcott Ave,Chicago,IL,60620,235000,3,2.5,CHI - Auburn Gresham,1900,3125,1943,17,124,,Active,,,https://www.redfin.com/IL/Chicago/8245-S-Wolcott-Ave-60620/home/13908366,MRED as Distributed by MLS Grid,11918187,N,Y,41.7435037,-87.6702994
MLS Listing,,Multi-Family (5+ Unit),700 W Schubert Ave,Chicago,IL,60614,3120000,12,6.0,CHI - Lincoln Park,5352,4041,1890,17,583,,Active,,,https://www.redfin.com/IL/Chicago/700-W-Schubert-Ave-60614/home/13369149,MRED as Distributed by MLS Grid,11904418,N,Y,41.931822,-87.6466849
MLS Listing,,Condo/Co-op,400 W Ontario St #1604,Chicago,IL,60654,249900,1,1.0,CHI - Near North Side,900,,1925,17,278,497,Active,,,https://www.redfin.com/IL/Chicago/400-W-Ontario-St-60654/unit-1604/home/12767565,MRED as Distributed by MLS Grid,11917102,N,Y,41.8934007,-87.638723
MLS Listing,,Single Family Residential,1775 W Rosehill Dr,Chicago,IL,60660,3999999,5,6.0,CHI - Edgewater,7535,6934,2020,17,531,,Active,,,https://www.redfin.com/IL/Chicago/1775-W-Rosehill-Dr-60660/home/188191136,MRED as Distributed by MLS Grid,11918209,N,Y,41.9864412,-87.6744181
MLS Listing,,Condo/Co-op,1255 S State St #1508,Chicago,IL,60605,249900,1,1.0,CHI - Near South Side,880,,2007,17,284,695,Active,,,https://www.redfin.com/IL/Chicago/1255-S-State-St-60605/unit-1508/home/26820057,MRED as Distributed by MLS Grid,11916656,N,Y,41.8661707,-87.6267747
MLS Listing,,Multi-Family (2-4 Unit),8329 S Burnham Ave,Chicago,IL,60617,260000,6,2.0,CHI - South Chicago,,4791,1913,17,,,Active,,,https://www.redfin.com/IL/Chicago/8329-S-Burnham-Ave-60617/home/186273798,MRED as Distributed by MLS Grid,11916214,N,Y,41.7437212,-87.5561554
MLS Listing,,Single Family Residential,6347 S Bishop St,Chicago,IL,60636,285000,4,3.0,CHI - West Englewood,2400,3125,,17,119,,Active,,,https://www.redfin.com/IL/Chicago/6347-S-Bishop-St-60636/home/13933191,MRED as Distributed by MLS Grid,11918172,N,Y,41.7782052,-87.6603172
MLS Listing,,Single Family Residential,1426 W 71st Pl,Chicago,IL,60636,285000,8,3.0,CHI - West Englewood,1600,3125,,17,178,,Active,,,https://www.redfin.com/IL/Chicago/1426-W-71st-Pl-60636/home/12582923,MRED as Distributed by MLS Grid,11918069,N,Y,41.764281,-87.6600204
MLS Listing,,Single Family Residential,5150 N Moody Ave,Chicago,IL,60630,367321,3,2.5,CHI - Jefferson Park,1500,,1924,18,245,,Active,,,https://www.redfin.com/IL/Chicago/5150-N-Moody-Ave-60630/home/13502043,MRED as Distributed by MLS Grid,11912779,N,Y,41.9751751,-87.7822491
MLS Listing,,Single Family Residential,5818 S Mobile Ave,Chicago,IL,60638,274900,3,2.0,CHI - Garfield Ridge,2400,3750,1958,18,115,,Active,,,https://www.redfin.com/IL/Chicago/5818-S-Mobile-Ave-60638/home/187383311,MRED as Distributed by MLS Grid,11918136,N,Y,41.78627,-87.7794386
MLS Listing,,Condo/Co-op,474 N Lake Shore Dr #3108,Chicago,IL,60611,449000,2,2.0,CHI - Near North Side,1250,,1991,18,359,1077,Active,,,https://www.redfin.com/IL/Chicago/474-N-Lake-Shore-Dr-60611/unit-3108/home/12611758,MRED as Distributed by MLS Grid,11908306,N,Y,41.8908367,-87.6145904
MLS Listing,,Single Family Residential,4364 S Oakenwald Ave,Chicago,IL,60653,699000,4,5.0,CHI - Kenwood,3900,5180,1880,18,179,,Active,,,https://www.redfin.com/IL/Chicago/4364-S-Oakenwald-Ave-60653/home/13961600,MRED as Distributed by MLS Grid,11905798,N,Y,41.8152072,-87.5966633
MLS Listing,,Single Family Residential,9800 S Michigan Ave,Chicago,IL,60628,359000,4,4.0,CHI - Roseland,2680,,1941,18,134,,Active,,,https://www.redfin.com/IL/Chicago/9800-S-Michigan-Ave-60628/home/13090155,MRED as Distributed by MLS Grid,11918085,N,Y,41.716137,-87.6208554
MLS Listing,,Single Family Residential,1406 E 86th St,Chicago,IL,60619,364900,4,3.0,CHI - Avalon Park,1800,,1942,18,203,,Active,,,https://www.redfin.com/IL/Chicago/1406-E-86th-St-60619/home/185191053,MRED as Distributed by MLS Grid,11918071,N,Y,41.7388163,-87.5900012
MLS Listing,,Single Family Residential,2231 W Lunt Ave,Chicago,IL,60645,809000,4,2.5,CHI - West Ridge,2300,7500,1915,18,352,,Active,,,https://www.redfin.com/IL/Chicago/2231-W-Lunt-Ave-60645/home/13571296,MRED as Distributed by MLS Grid,11918065,N,Y,42.0085216,-87.687223
MLS Listing,,Single Family Residential,1048 N Lawler Ave,Chicago,IL,60651,409000,4,2.5,CHI - Austin,1638,3781,1914,18,250,,Active,,,https://www.redfin.com/IL/Chicago/1048-N-Lawler-Ave-60651/home/13279028,MRED as Distributed by MLS Grid,11918067,N,Y,41.9000837,-87.7523207
MLS Listing,,Multi-Family (2-4 Unit),4822 W Gladys Ave,Chicago,IL,60644,389900,6,2.0,CHI - Austin,,,1900,18,,,Active,,,https://www.redfin.com/IL/Chicago/4822-W-Gladys-Ave-60644/home/13252310,MRED as Distributed by MLS Grid,11917246,N,Y,41.8760362,-87.7460593
MLS Listing,,Single Family Residential,3443 W School St,Chicago,IL,60618,725000,4,3.5,CHI - Avondale,2589,3125,2007,18,280,,Active,,,https://www.redfin.com/IL/Chicago/3443-W-School-St-60618/home/13453966,MRED as Distributed by MLS Grid,11918019,N,Y,41.9408538,-87.7143176
MLS Listing,,Condo/Co-op,300 N State St #5206,Chicago,IL,60654,308000,1,1.0,CHI - Near North Side,725,,1965,18,425,735,Active,November-19-2023 11:00 AM,November-19-2023 12:30 PM,https://www.redfin.com/IL/Chicago/300-N-State-St-60654/unit-5206/home/14101009,MRED as Distributed by MLS Grid,11918018,N,Y,41.8881116,-87.628363
MLS Listing,,Multi-Family (2-4 Unit),7020 S Normal Blvd,Chicago,IL,60621,74900,5,2.0,CHI - Englewood,,4356,1895,18,,,Active,,,https://www.redfin.com/IL/Chicago/7020-S-Normal-Blvd-60621/home/188186941,MRED as Distributed by MLS Grid,11907711,N,Y,41.7665082,-87.6374488
MLS Listing,,Single Family Residential,8933 S Dorchester Ave,Chicago,IL,60619,220000,3,2.0,CHI - Calumet Heights,1104,3125,1966,18,199,,Active,,,https://www.redfin.com/IL/Chicago/8933-S-Dorchester-Ave-60619/home/13113438,MRED as Distributed by MLS Grid,11917059,N,Y,41.7321918,-87.5902154
MLS Listing,,Condo/Co-op,125 S Jefferson St #3210,Chicago,IL,60661,264900,1,1.0,CHI - Near West Side,845,,2000,18,313,651,Active,,,https://www.redfin.com/IL/Chicago/125-S-Jefferson-St-60661/unit-3210/home/12667562,MRED as Distributed by MLS Grid,11917997,N,Y,41.879941,-87.6421575
MLS Listing,,Condo/Co-op,2111 W Churchill St #307,Chicago,IL,60647,799900,3,3.0,CHI - West Town,2154,,2002,18,371,713,Active,,,https://www.redfin.com/IL/Chicago/2111-W-Churchill-St-60647/unit-307/home/12698814,MRED as Distributed by MLS Grid,11917978,N,Y,41.9145751,-87.6804967
MLS Listing,,Multi-Family (2-4 Unit),33 E Division St,Chicago,IL,60610,2200000,6,6.0,CHI - Near North Side,,1742,1881,18,,,Active,,,https://www.redfin.com/IL/Chicago/33-E-Division-St-60610/home/14123960,MRED as Distributed by MLS Grid,11917987,N,Y,41.9037663,-87.6273704
MLS Listing,,Condo/Co-op,220 N Francisco Ave #3,Chicago,IL,60612,120000,2,2.0,CHI - East Garfield Park,3000,,1901,18,40,,Active,,,https://www.redfin.com/IL/Chicago/220-N-Francisco-Ave-60612/unit-3/home/39563524,MRED as Distributed by MLS Grid,11917989,N,Y,41.8848826,-87.6990655
MLS Listing,,Multi-Family (2-4 Unit),4422 N Melvina Ave,Chicago,IL,60630,399900,5,2.0,CHI - Portage Park,,4654,1920,18,,,Active,,,https://www.redfin.com/IL/Chicago/4422-N-Melvina-Ave-60630/home/188186058,MRED as Distributed by MLS Grid,11917554,N,Y,41.961031,-87.7822495
MLS Listing,,Condo/Co-op,3600 N Lake Shore Dr #1709,Chicago,IL,60613,135000,0,1.0,CHI - Lake View,575,,1959,18,235,437,Active,,,https://www.redfin.com/IL/Chicago/3600-N-Lake-Shore-Dr-60613/unit-1709/home/13377692,MRED as Distributed by MLS Grid,11916747,N,Y,41.9489369,-87.6441842
MLS Listing,,Condo/Co-op,700 W Grand Ave Unit 4EW,Chicago,IL,60654,775000,4,3.5,CHI - West Town,2671,,2000,18,290,822,Active,,,https://www.redfin.com/IL/Chicago/700-W-Grand-Ave-60654/unit-4EW/home/183989775,MRED as Distributed by MLS Grid,11917900,N,Y,41.8913848,-87.646052
MLS Listing,,Condo/Co-op,4222 N Kenmore Ave Unit 3N,Chicago,IL,60613,365000,3,1.0,Buena Park,1350,,1913,18,270,264,Active,,,https://www.redfin.com/IL/Chicago/4222-N-Kenmore-Ave-60613/unit-3N/home/13393323,MRED as Distributed by MLS Grid,11917826,N,Y,41.9591799,-87.6566201
MLS Listing,,Multi-Family (2-4 Unit),6948 S Princeton Ave,Chicago,IL,60621,110000,7,3.0,CHI - Greater Grand Crossing,,,1880,18,,,Active,,,https://www.redfin.com/IL/Chicago/6948-S-Princeton-Ave-60621/home/13930179,MRED as Distributed by MLS Grid,11917829,N,Y,41.7676213,-87.6325748
MLS Listing,,Condo/Co-op,800 W Cornelia St #309,Chicago,IL,60657,450000,2,2.0,CHI - Lake View,1065,,2002,18,423,609,Active,,,https://www.redfin.com/IL/Chicago/800-W-Cornelia-Ave-60657/unit-309/home/26808458,MRED as Distributed by MLS Grid,11917889,N,Y,41.945626,-87.6496486
